timestamps,open,high,low,close,volume,amount
2021-06-01T13:30:00+00:00,209.26666259765625,211.26666259765625,206.85000610351562,207.96665954589844,54254700,11283168723.664856
2021-06-02T13:30:00+00:00,206.7100067138672,207.7866668701172,199.7133331298828,201.7066650390625,69908400,14100990222.216797
2021-06-03T13:30:00+00:00,200.60000610351562,201.51666259765625,190.4066619873047,190.94667053222656,90335700,17249301145.19806
2021-06-04T13:30:00+00:00,193.23666381835938,200.20333862304688,192.39999389648438,199.68333435058594,72110700,14399305018.354797
2021-06-07T13:30:00+00:00,197.27667236328125,203.3333282470703,194.2933349609375,201.7100067138672,67631100,13641869635.066223
2021-06-08T13:30:00+00:00,207.6699981689453,207.69667053222656,198.5,201.19667053222656,78160200,15725572008.132935
2021-06-09T13:30:00+00:00,200.72332763671875,203.92999267578125,199.2100067138672,199.5933380126953,49753800,9930527020.81604
2021-06-10T13:30:00+00:00,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,71758800,14593826600.189209
2021-06-11T13:30:00+00:00,203.41000366210938,204.18666076660156,200.5066680908203,203.29666137695312,48615900,9883450159.835815
2021-06-14T13:30:00+00:00,204.07666015625,208.49667358398438,203.05999755859375,205.89666748046875,61272000,12615700609.863281
2021-06-15T13:30:00+00:00,205.56333923339844,205.59666442871094,199.41000366210938,199.7866668701172,53292300,10647090986.842346
2021-06-16T13:30:00+00:00,199.17999267578125,202.8333282470703,197.8333282470703,201.6233367919922,66432300,13394301996.766663
2021-06-17T13:30:00+00:00,200.6300048828125,207.1566619873047,200.44667053222656,205.53334045410156,68104200,13997683724.954224
2021-06-18T13:30:00+00:00,204.4566650390625,209.4499969482422,203.93333435058594,207.77000427246094,73682700,15309054893.806458
2021-06-21T13:30:00+00:00,208.16000366210938,210.4633331298828,202.9600067138672,206.94332885742188,74438100,15404468207.821655
2021-06-22T13:30:00+00:00,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128906,57476700,11949597647.63031
2021-06-23T13:30:00+00:00,210.6666717529297,219.06666564941406,210.01333618164062,218.85667419433594,93297600,20418802446.313477
2021-06-24T13:30:00+00:00,224.99667358398438,232.5399932861328,222.5366668701172,226.60667419433594,137947200,31259756206.4209
2021-06-25T13:30:00+00:00,229.86000061035156,231.27000427246094,222.89999389648438,223.9566650390625,97490100,21833557670.324707
2021-06-28T13:30:00+00:00,223.8800048828125,231.56666564941406,223.44000244140625,229.57333374023438,64884600,14895773930.401611
2021-06-29T13:30:00+00:00,228.21665954589844,229.1699981689453,225.29666137695312,226.9199981689453,52143900,11832493692.521667
2021-06-30T13:30:00+00:00,226.58999633789062,230.93666076660156,226.04666137695312,226.56666564941406,56774700,12863254472.245789
2021-07-01T13:30:00+00:00,227.97332763671875,229.3300018310547,224.26666259765625,225.97332763671875,55903500,12632699921.539307
2021-07-02T13:30:00+00:00,226.32666015625,233.3333282470703,224.4199981689453,226.3000030517578,81163500,18367300297.691345
2021-07-06T13:30:00+00:00,227.23666381835938,228.0,217.13333129882812,219.86000061035156,69853500,15357990552.635193
2021-07-07T13:30:00+00:00,221.42333984375,221.89999389648438,212.77333068847656,214.88333129882812,56376000,12114262685.302734
2021-07-08T13:30:00+00:00,209.4566650390625,218.14332580566406,206.82000732421875,217.60333251953125,68319900,14866637917.401123
2021-07-09T13:30:00+00:00,217.72666931152344,219.6366729736328,214.89666748046875,218.98333740234375,54421500,11917401696.44165
2021-07-12T13:30:00+00:00,220.73333740234375,229.0800018310547,220.72000122070312,228.56666564941406,77781000,17778143820.877075
2021-07-13T13:30:00+00:00,228.77333068847656,231.0933380126953,222.10000610351562,222.84666442871094,62898300,14016676353.23639
2021-07-14T13:30:00+00:00,223.5833282470703,226.20333862304688,217.6133270263672,217.7933349609375,64923600,14139927361.669922
2021-07-15T13:30:00+00:00,219.4633331298828,222.04666137695312,212.6266632080078,216.86666870117188,60628800,13148365883.34961
2021-07-16T13:30:00+00:00,218.22666931152344,218.89999389648438,214.06666564941406,214.74000549316406,49113000,10546525889.785767
2021-07-19T13:30:00+00:00,209.9633331298828,215.73333740234375,207.09666442871094,215.4066619873047,63891300,13762611663.02948
2021-07-20T13:30:00+00:00,217.3300018310547,220.79666137695312,213.5,220.1666717529297,46461300,10229229786.314392
2021-07-21T13:30:00+00:00,219.8699951171875,221.6199951171875,216.76333618164062,218.42999267578125,41859900,9143457650.408936
2021-07-22T13:30:00+00:00,218.81333923339844,220.72332763671875,214.86666870117188,216.4199981689453,45317100,9807526699.021912
2021-07-23T13:30:00+00:00,215.45333862304688,216.26666259765625,212.43333435058594,214.4600067138672,43814700,9396500856.166077
2021-07-26T13:30:00+00:00,216.99000549316406,222.73333740234375,215.70333862304688,219.2066650390625,76009800,16661854768.286133
2021-07-27T13:30:00+00:00,221.13333129882812,222.1666717529297,209.0800018310547,214.92666625976562,98439900,21157359533.944702
2021-07-28T13:30:00+00:00,215.6666717529297,218.32333374023438,213.13333129882812,215.66000366210938,48019800,10355950243.85376
2021-07-29T13:30:00+00:00,216.59666442871094,227.89666748046875,216.26666259765625,225.78334045410156,91183800,20587782959.298706
2021-07-30T13:30:00+00:00,223.9199981689453,232.50999450683594,223.0,229.06666564941406,88969200,20379877989.49585
2021-08-02T13:30:00+00:00,233.3333282470703,242.31333923339844,232.8000030517578,236.55667114257812,100847400,23856125237.384033
2021-08-03T13:30:00+00:00,239.6666717529297,240.88333129882812,233.6699981689453,236.5800018310547,64860900,15344791840.763855
2021-08-04T13:30:00+00:00,237.0,241.63333129882812,236.30999755859375,236.97332763671875,51007800,12087488101.428223
2021-08-05T13:30:00+00:00,238.6666717529297,240.31666564941406,237.1366729736328,238.2100067138672,38758800,9232734008.221436
2021-08-06T13:30:00+00:00,237.3000030517578,238.77667236328125,232.5433349609375,233.03334045410156,46869000,10922039633.743286
2021-08-09T13:30:00+00:00,236.72332763671875,239.67666625976562,235.0433349609375,237.9199981689453,44145900,10503192447.166443
2021-08-10T13:30:00+00:00,237.99667358398438,238.8633270263672,233.9600067138672,236.663330078125,40296900,9536798545.825195
2021-08-11T13:30:00+00:00,237.57000732421875,238.39332580566406,234.73666381835938,235.94000244140625,29401800,6937060763.781738
2021-08-12T13:30:00+00:00,235.44667053222656,240.93333435058594,233.13333129882812,240.75,52377300,12609834975.0
2021-08-13T13:30:00+00:00,241.23666381835938,243.3000030517578,238.1133270263672,239.05667114257812,50194500,11999330079.666138
2021-08-16T13:30:00+00:00,235.02333068847656,236.5,225.46665954589844,228.72332763671875,68032200,15560551170.446777
2021-08-17T13:30:00+00:00,224.22000122070312,224.86000061035156,216.27999877929688,221.90333557128906,71163900,15791506782.261658
2021-08-18T13:30:00+00:00,223.25,231.92333984375,223.11666870117188,229.663330078125,61048200,14020532907.27539
2021-08-19T13:30:00+00:00,226.07000732421875,228.85000610351562,222.52999877929688,224.49000549316406,42940500,9639713080.879211
2021-08-20T13:30:00+00:00,227.61666870117188,230.7100067138672,224.56666564941406,226.75332641601562,44525700,10096350586.001587
2021-08-23T13:30:00+00:00,228.47999572753906,237.3766632080078,226.9166717529297,235.43333435058594,60794700,14313098931.843567
2021-08-24T13:30:00+00:00,236.89332580566406,238.4066619873047,234.2133331298828,236.163330078125,39249300,9269245391.235352
2021-08-25T13:30:00+00:00,235.67666625976562,238.99000549316406,234.6666717529297,237.06666564941406,37936800,8993550681.408691
2021-08-26T13:30:00+00:00,236.10333251953125,238.46665954589844,232.5399932861328,233.72000122070312,39642900,9265338636.392212
2021-08-27T13:30:00+00:00,235.0,238.3333282470703,234.03334045410156,237.30667114257812,41501400,9848559081.756592
2021-08-30T13:30:00+00:00,238.24000549316406,243.6666717529297,237.57666015625,243.6366729736328,55812600,13597996174.008179
2021-08-31T13:30:00+00:00,244.3333282470703,246.79666137695312,242.14666748046875,245.24000549316406,62566200,15343735231.686401
2021-09-01T13:30:00+00:00,244.69332885742188,247.3300018310547,243.7566680908203,244.69667053222656,39612900,9693144740.126038
2021-09-02T13:30:00+00:00,244.8333282470703,246.99000549316406,243.51333618164062,244.1300048828125,38331900,9357966934.16748
2021-09-03T13:30:00+00:00,244.0833282470703,244.6666717529297,241.39999389648438,244.52333068847656,45738300,11184081456.028748
2021-09-07T13:30:00+00:00,246.6666717529297,253.39999389648438,246.4199981689453,250.97332763671875,60119400,15088365873.52295
2021-09-08T13:30:00+00:00,253.86000061035156,254.81666564941406,246.92333984375,251.2899932861328,56379000,14167478531.478882
2021-09-09T13:30:00+00:00,251.1366729736328,254.03334045410156,250.5433349609375,251.6199951171875,42233100,10626692415.783691
2021-09-10T13:30:00+00:00,253.1999969482422,254.20333862304688,244.83999633789062,245.42333984375,45552600,11179671230.566406
2021-09-13T13:30:00+00:00,246.73666381835938,248.25999450683594,236.28334045410156,247.6666717529297,68857500,17053707850.227356
2021-09-14T13:30:00+00:00,247.52333068847656,251.49000549316406,245.46665954589844,248.163330078125,55574700,13791602620.092773
2021-09-15T13:30:00+00:00,248.3333282470703,252.2866668701172,246.1199951171875,251.94332885742188,46073100,11607810184.780884
2021-09-16T13:30:00+00:00,250.94332885742188,252.97000122070312,249.20333862304688,252.3300018310547,41770200,10539874642.48352
2021-09-17T13:30:00+00:00,252.38333129882812,253.67999267578125,250.0,253.163330078125,84612600,21420807582.56836
2021-09-20T13:30:00+00:00,244.85333251953125,247.3333282470703,239.5399932861328,243.38999938964844,74273100,18077329763.667297
2021-09-21T13:30:00+00:00,244.92999267578125,248.24667358398438,243.47999572753906,246.4600067138672,48992100,12074593294.926453
2021-09-22T13:30:00+00:00,247.8433380126953,251.22332763671875,246.3733367919922,250.64666748046875,45378900,11374070058.929443
2021-09-23T13:30:00+00:00,251.6666717529297,252.73333740234375,249.30667114257812,251.2133331298828,35842500,9004113892.707825
2021-09-24T13:30:00+00:00,248.6300048828125,258.26666259765625,248.18666076660156,258.1300048828125,64119000,16551037783.081055
2021-09-27T13:30:00+00:00,257.7066650390625,266.3333435058594,256.4366760253906,263.78668212890625,84212100,22214030454.107666
2021-09-28T13:30:00+00:00,262.3999938964844,265.21331787109375,255.39332580566406,259.1866760253906,76144200,19735562096.61255
2021-09-29T13:30:00+00:00,259.9333190917969,264.5,256.8933410644531,260.4366760253906,62828700,16362897786.99646
2021-09-30T13:30:00+00:00,260.3333435058594,263.0433349609375,258.3333435058594,258.49334716796875,53868000,13924519625.24414
2021-10-01T13:30:00+00:00,259.4666748046875,260.260009765625,254.52999877929688,258.40667724609375,51094200,13203082448.547363
2021-10-04T13:30:00+00:00,265.5,268.989990234375,258.7066650390625,260.510009765625,91449900,23823614342.06543
2021-10-05T13:30:00+00:00,261.6000061035156,265.7699890136719,258.0666809082031,260.1966552734375,55297800,14388302603.979492
2021-10-06T13:30:00+00:00,258.73333740234375,262.2200012207031,257.739990234375,260.9166564941406,43898400,11453823753.442383
2021-10-07T13:30:00+00:00,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,57587400,15233979728.430176
2021-10-08T13:30:00+00:00,265.4033203125,265.4599914550781,260.3033447265625,261.8299865722656,50215800,13148002239.715576
2021-10-11T13:30:00+00:00,262.54998779296875,267.0799865722656,261.8333435058594,263.9800109863281,42600900,11245786050.027466
2021-10-12T13:30:00+00:00,266.9766540527344,270.7733459472656,265.5233459472656,268.5733337402344,66060000,17741954426.879883
2021-10-13T13:30:00+00:00,270.15667724609375,271.8033447265625,268.59332275390625,270.3599853515625,42360300,11452530087.487793
2021-10-14T13:30:00+00:00,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,36741600,10022129167.456055
2021-10-15T13:30:00+00:00,274.5799865722656,281.07000732421875,274.1166687011719,281.010009765625,56773800,15954006092.43164
2021-10-18T13:30:00+00:00,283.92999267578125,291.7533264160156,283.8233337402344,290.03668212890625,72621600,21062927914.89258
2021-10-19T13:30:00+00:00,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,52143300,15021963106.045532
2021-10-20T13:30:00+00:00,288.45001220703125,289.8299865722656,285.7933349609375,288.6000061035156,42096300,12148992436.935425
2021-10-21T13:30:00+00:00,285.3333435058594,300.0,285.1666564941406,298.0,94444500,28144461000.0
2021-10-22T13:30:00+00:00,298.5,303.3333435058594,296.9866638183594,303.2266540527344,68642400,20814205278.149414
2021-10-25T13:30:00+00:00,316.84332275390625,348.3399963378906,314.73333740234375,341.6199951171875,188556300,64414602285.31494
2021-10-26T13:30:00+00:00,341.5633239746094,364.9800109863281,333.8133239746094,339.4766540527344,187245000,63565306088.10425
2021-10-27T13:30:00+00:00,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,115579500,39985113901.38245
2021-10-28T13:30:00+00:00,356.10333251953125,360.3333435058594,351.3999938964844,359.0133361816406,81639600,29309705160.534668
2021-10-29T13:30:00+00:00,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,89755200,33329098513.03711
2021-11-01T13:30:00+00:00,381.6666564941406,403.25,372.88665771484375,402.86334228515625,168146100,67739899838.21411
2021-11-02T13:30:00+00:00,386.4533386230469,402.86334228515625,382.0,390.6666564941406,128213400,50088700295.74585
2021-11-03T13:30:00+00:00,392.4433288574219,405.1300048828125,384.2066650390625,404.6199951171875,103885500,42034150502.74658
2021-11-04T13:30:00+00:00,411.4700012207031,414.4966735839844,405.6666564941406,409.9700012207031,76192200,31236516327.008057
2021-11-05T13:30:00+00:00,409.3333435058594,413.2900085449219,402.6666564941406,407.36334228515625,64886400,26432340772.851562
2021-11-08T14:30:00+00:00,383.2633361816406,399.0,377.6666564941406,387.64666748046875,100337100,38895342439.65454
2021-11-09T14:30:00+00:00,391.20001220703125,391.5,337.17333984375,341.1666564941406,177317400,60494784496.23413
2021-11-10T14:30:00+00:00,336.8033447265625,359.3666687011719,329.10333251953125,355.98333740234375,128408100,45711143987.4939
2021-11-11T14:30:00+00:00,367.5899963378906,368.3233337402344,351.55999755859375,354.5033264160156,67189800,23819007601.226807
2021-11-12T14:30:00+00:00,349.1666564941406,351.5,339.73333740234375,344.47332763671875,76719300,26427752564.959717
2021-11-15T14:30:00+00:00,339.2099914550781,343.99334716796875,326.20001220703125,337.7966613769531,104326800,35241244732.14111
2021-11-16T14:30:00+00:00,334.4366760253906,352.3999938964844,334.05999755859375,351.57666015625,79627200,27995065033.59375
2021-11-17T14:30:00+00:00,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,94336200,34244354401.446533
2021-11-18T14:30:00+00:00,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,62696700,22913135446.261597
2021-11-19T14:30:00+00:00,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,64926900,24608592924.691772
2021-11-22T14:30:00+00:00,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,99217500,38260581904.22058
2021-11-23T14:30:00+00:00,389.1700134277344,393.5,354.23333740234375,369.6766662597656,108515100,40115500406.84509
2021-11-24T14:30:00+00:00,360.1300048828125,377.5899963378906,354.0,372.0,67680600,25177183200.0
2021-11-26T14:30:00+00:00,366.489990234375,369.59332275390625,360.3333435058594,360.6400146484375,35042700,12637799841.3208
2021-11-29T14:30:00+00:00,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,58393500,22130942258.92639
2021-11-30T14:30:00+00:00,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,81276000,31013838184.570312
2021-12-01T14:30:00+00:00,386.8999938964844,390.9466552734375,363.586669921875,365.0,68450400,24984396000.0
2021-12-02T14:30:00+00:00,366.35333251953125,371.0,352.2166748046875,361.5333251953125,73114800,26433436764.990234
2021-12-03T14:30:00+00:00,361.5966796875,363.52667236328125,333.4033203125,338.3233337402344,92322000,31234686817.565918
2021-12-06T14:30:00+00:00,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,81663000,27466261475.83008
2021-12-07T14:30:00+00:00,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,56084700,19662361645.52307
2021-12-08T14:30:00+00:00,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,41906400,14932088754.93164
2021-12-09T14:30:00+00:00,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,59438400,19888089002.783203
2021-12-10T14:30:00+00:00,336.25,340.32666015625,327.510009765625,339.010009765625,59664300,20226794925.65918
2021-12-13T14:30:00+00:00,333.6966552734375,335.0,317.1400146484375,322.13665771484375,78595500,25318491681.427002
2021-12-14T14:30:00+00:00,315.0,322.13665771484375,310.0,319.5033264160156,70806300,22622848381.210327
2021-12-15T14:30:00+00:00,317.7366638183594,326.25,309.4166564941406,325.3299865722656,75169200,24454794826.64795
