timestamps,open,high,low,close,volume,amount
2026-04-30T13:30:00+00:00,613.739990234375,613.89990234375,602.0,602.0050048828125,7218712,4345700752.807617
2026-04-30T13:35:00+00:00,602.0050048828125,606.2000122070312,601.1799926757812,602.989990234375,0,0.0
2026-04-30T13:40:00+00:00,603.6300048828125,608.9450073242188,602.5800170898438,608.530029296875,11081267,6743283732.156494
2026-04-30T13:45:00+00:00,608.5599975585938,610.0,603.2899780273438,607.4099731445312,1323035,803624653.8192749
2026-04-30T13:50:00+00:00,607.3200073242188,608.4299926757812,604.0499877929688,604.2899780273438,927645,560566576.6671753
2026-04-30T13:55:00+00:00,604.22998046875,604.489990234375,602.5,603.9774780273438,1053488,636283025.3720703
2026-04-30T14:00:00+00:00,603.97998046875,605.5,602.5,603.72998046875,826534,499003355.6767578
2026-04-30T14:05:00+00:00,603.760009765625,606.3099975585938,603.2210083007812,603.3099975585938,739136,445928138.35546875
2026-04-30T14:10:00+00:00,603.2999877929688,603.8721923828125,602.5,602.85498046875,679934,409901598.29003906
2026-04-30T14:15:00+00:00,602.7949829101562,602.9193115234375,600.10009765625,600.22998046875,1162586,697818972.0732422
2026-04-30T14:20:00+00:00,600.2415771484375,601.2000122070312,600.0,600.3499755859375,902884,542046387.3569336
2026-04-30T14:25:00+00:00,600.39501953125,602.3900146484375,600.0,602.2899169921875,972713,585855232.0272217
2026-04-30T14:30:00+00:00,602.2100219726562,604.39501953125,601.0,604.39501953125,646953,391015171.0708008
2026-04-30T14:35:00+00:00,604.39501953125,605.5900268554688,602.5,604.3900756835938,564799,341358910.35601807
2026-04-30T14:40:00+00:00,604.4400024414062,604.8099975585938,602.5,602.7999877929688,481684,290359109.32006836
2026-04-30T14:45:00+00:00,602.861572265625,605.2899780273438,602.4686279296875,604.02001953125,464076,280311194.5839844
2026-04-30T14:50:00+00:00,603.8599853515625,606.75,603.2100219726562,606.6849975585938,411993,249949972.1991577
2026-04-30T14:55:00+00:00,607.0800170898438,608.3900146484375,606.25,608.3499755859375,640437,389609833.31433105
2026-04-30T15:00:00+00:00,608.3499755859375,609.5700073242188,607.8099975585938,608.4749755859375,568259,345771381.15148926
2026-04-30T15:05:00+00:00,608.5,608.6599731445312,604.8300170898438,605.5599975585938,511590,309798439.151001
2026-04-30T15:10:00+00:00,605.6799926757812,606.47998046875,604.6500244140625,606.4299926757812,401659,243578064.42816162
2026-04-30T15:15:00+00:00,606.3800048828125,607.3049926757812,605.3099975585938,605.6787109375,342126,207218434.65820312
2026-04-30T15:20:00+00:00,605.8099975585938,605.969970703125,604.7501220703125,605.8200073242188,582786,353063418.78845215
2026-04-30T15:25:00+00:00,605.8300170898438,607.3200073242188,605.52001953125,606.4400024414062,525349,318592648.84259033
2026-04-30T15:30:00+00:00,606.4500122070312,608.0,606.094970703125,607.1300048828125,547749,332554853.04455566
2026-04-30T15:35:00+00:00,606.9400024414062,606.97998046875,606.0,606.4481201171875,968725,587481455.1605225
2026-04-30T15:40:00+00:00,606.4000244140625,608.4000244140625,606.1500854492188,607.9199829101562,320457,194812213.96343994
2026-04-30T15:45:00+00:00,607.9749755859375,607.9749755859375,606.1500244140625,607.52001953125,308085,187167805.21728516
2026-04-30T15:50:00+00:00,607.469970703125,609.4600219726562,607.3400268554688,609.0977783203125,419152,255304551.97851562
2026-04-30T15:55:00+00:00,609.125,609.5250244140625,608.0,608.010009765625,261727,159132635.82592773
2026-04-30T16:00:00+00:00,608.010009765625,608.909912109375,606.47998046875,608.1799926757812,298881,181773444.39093018
2026-04-30T16:05:00+00:00,608.0200805664062,608.9299926757812,607.7100219726562,608.1799926757812,238174,144852661.57556152
2026-04-30T16:10:00+00:00,608.0999755859375,610.2999877929688,607.780029296875,609.6500244140625,448925,273687137.210083
2026-04-30T16:15:00+00:00,609.6400146484375,610.239990234375,608.1400756835938,609.6400146484375,400655,244255320.06896973
2026-04-30T16:20:00+00:00,609.469970703125,612.0,609.2899780273438,609.7200927734375,544953,332268793.7171631
