timestamps,open,high,low,close,volume,amount
2021-06-01T13:30:00+00:00,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,23213300,5742970278.317261
2021-06-02T13:30:00+00:00,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,19406700,4799276969.224548
2021-06-03T13:30:00+00:00,245.22000122070312,246.33999633789062,243.0,245.7100067138672,25307700,6218355136.912537
2021-06-04T13:30:00+00:00,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,25281100,6340246899.266052
2021-06-07T13:30:00+00:00,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,23079200,5857731695.654297
2021-06-08T13:30:00+00:00,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,22455000,5671459514.465332
2021-06-09T13:30:00+00:00,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,17937600,4548795918.310547
2021-06-10T13:30:00+00:00,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,24563600,6318740224.121094
2021-06-11T13:30:00+00:00,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,18999700,4899832911.315918
2021-06-14T13:30:00+00:00,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,19150500,4977023725.524902
2021-06-15T13:30:00+00:00,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,18038900,4660529939.758301
2021-06-16T13:30:00+00:00,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,27220000,7005883732.910156
2021-06-17T13:30:00+00:00,256.07000732421875,261.75,256.010009765625,260.8999938964844,27565500,7191838781.75354
2021-06-18T13:30:00+00:00,259.6300048828125,262.29998779296875,258.75,259.42999267578125,37202200,9651366473.52295
2021-06-21T13:30:00+00:00,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,26696100,7011196873.352051
2021-06-22T13:30:00+00:00,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,24694100,6556530732.15332
2021-06-23T13:30:00+00:00,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,19518700,5177725334.561157
2021-06-24T13:30:00+00:00,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,21446900,5719673813.360596
2021-06-25T13:30:00+00:00,266.2300109863281,267.25,264.760009765625,265.0199890136719,25611100,6787453440.628052
2021-06-28T13:30:00+00:00,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,19590000,5264224823.913574
2021-06-29T13:30:00+00:00,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,19937800,5411118798.309326
2021-06-30T13:30:00+00:00,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,21656500,5866745717.819214
2021-07-01T13:30:00+00:00,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,16725300,4542591582.08313
2021-07-02T13:30:00+00:00,272.82000732421875,278.0,272.5,277.6499938964844,26458000,7346063538.513184
2021-07-06T13:30:00+00:00,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,31565600,8764504611.59668
2021-07-07T13:30:00+00:00,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,23260000,6511171629.638672
2021-07-08T13:30:00+00:00,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,24618600,6829692342.5720215
2021-07-09T13:30:00+00:00,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,23916700,6647407656.390381
2021-07-12T13:30:00+00:00,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,18931700,5250139182.659912
2021-07-13T13:30:00+00:00,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,26120100,7339225984.963989
2021-07-14T13:30:00+00:00,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,23113700,6529851612.719727
2021-07-15T13:30:00+00:00,282.0,282.510009765625,279.8299865722656,281.0299987792969,22604200,6352458298.406982
2021-07-16T13:30:00+00:00,282.07000732421875,284.1000061035156,279.4599914550781,280.75,26186800,7351944100.0
2021-07-19T13:30:00+00:00,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,32935600,9123490877.636719
2021-07-20T13:30:00+00:00,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,26259700,7334859596.331787
2021-07-21T13:30:00+00:00,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,24364300,6856113871.292114
2021-07-22T13:30:00+00:00,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,23384100,6691126716.540527
2021-07-23T13:30:00+00:00,287.3699951171875,289.989990234375,286.5,289.6700134277344,22768100,6595235832.723999
2021-07-26T13:30:00+00:00,289.0,289.69000244140625,286.6400146484375,289.04998779296875,23176100,6699051422.088623
2021-07-27T13:30:00+00:00,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,33604100,9628919101.14441
2021-07-28T13:30:00+00:00,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,33566900,9607518158.97522
2021-07-29T13:30:00+00:00,286.239990234375,288.6199951171875,286.0799865722656,286.5,18168300,5205217950.0
2021-07-30T13:30:00+00:00,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,20944800,5967383044.702148
2021-08-02T13:30:00+00:00,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,16267400,4633280987.145996
2021-08-03T13:30:00+00:00,285.4200134277344,287.2300109863281,284.0,287.1199951171875,17879000,5133418392.700195
2021-08-04T13:30:00+00:00,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,16191300,4638969521.118164
2021-08-05T13:30:00+00:00,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,13900200,4024385751.287842
2021-08-06T13:30:00+00:00,288.510009765625,289.5,287.6199951171875,289.4599914550781,16589300,4801938636.245728
2021-08-09T13:30:00+00:00,289.75,291.54998779296875,287.80999755859375,288.3299865722656,16117600,4647187391.577148
2021-08-10T13:30:00+00:00,288.79998779296875,289.25,285.20001220703125,286.44000244140625,18616600,5332538949.450684
2021-08-11T13:30:00+00:00,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,13955900,4004645675.3601074
2021-08-12T13:30:00+00:00,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,14561300,4220010317.449951
2021-08-13T13:30:00+00:00,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,18249000,5344219761.383057
2021-08-16T13:30:00+00:00,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,22507600,6630739097.375488
2021-08-17T13:30:00+00:00,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,20075300,5883668654.434204
2021-08-18T13:30:00+00:00,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,21813000,6341693729.644775
2021-08-19T13:30:00+00:00,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,29850500,8858732557.052612
2021-08-20T13:30:00+00:00,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,40817600,12423244138.085938
2021-08-23T13:30:00+00:00,303.25,305.3999938964844,301.8500061035156,304.6499938964844,22830200,6955220290.655518
2021-08-24T13:30:00+00:00,305.0199890136719,305.6499938964844,302.0,302.6199951171875,18175800,5500360507.250977
2021-08-25T13:30:00+00:00,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,20006100,6042042456.37207
2021-08-26T13:30:00+00:00,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,17666100,5283753784.30481
2021-08-27T13:30:00+00:00,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,22605700,6775380431.594849
2021-08-30T13:30:00+00:00,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,16348100,4963119619.13147
2021-08-31T13:30:00+00:00,304.4200134277344,304.5,301.5,301.8800048828125,26285300,7935006492.346191
2021-09-01T13:30:00+00:00,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,18983800,5729880099.090576
2021-09-02T13:30:00+00:00,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,16285600,4904408340.600586
2021-09-03T13:30:00+00:00,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,14747900,4441182822.033691
2021-09-07T13:30:00+00:00,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,17180400,5157212346.166992
2021-09-08T13:30:00+00:00,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,15046800,4517199699.42627
2021-09-09T13:30:00+00:00,300.82000732421875,302.1400146484375,297.0,297.25,19927000,5923300750.0
2021-09-10T13:30:00+00:00,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,19633400,5805792546.234131
2021-09-13T13:30:00+00:00,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,23652900,7024674540.014648
2021-09-14T13:30:00+00:00,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,21853400,6551430972.735596
2021-09-15T13:30:00+00:00,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,28356300,8643567573.687744
2021-09-16T13:30:00+00:00,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,19550800,5967295199.865723
2021-09-17T13:30:00+00:00,304.1700134277344,304.5,299.5299987792969,299.8699951171875,41372500,12406371372.98584
2021-09-20T13:30:00+00:00,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,38278700,11265420942.730713
2021-09-21T13:30:00+00:00,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,22364100,6592936407.000732
2021-09-22T13:30:00+00:00,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,26626300,7950080296.469116
2021-09-23T13:30:00+00:00,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,18604600,5573193930.578613
2021-09-24T13:30:00+00:00,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,14999000,4489950741.546631
2021-09-27T13:30:00+00:00,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,23571700,6934087305.514526
2021-09-28T13:30:00+00:00,289.79998779296875,290.7799987792969,282.75,283.5199890136719,43186200,12244150949.542236
2021-09-29T13:30:00+00:00,285.1000061035156,286.7699890136719,283.010009765625,284.0,26353700,7484450800.0
2021-09-30T13:30:00+00:00,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,32343600,9118308146.30127
2021-10-01T13:30:00+00:00,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,30086300,8697949513.632202
2021-10-04T13:30:00+00:00,287.3999938964844,287.75,280.25,283.1099853515625,31350700,8875696217.76123
2021-10-05T13:30:00+00:00,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,24993000,7216978924.072266
2021-10-06T13:30:00+00:00,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,28002600,8207841675.805664
2021-10-07T13:30:00+00:00,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,20430500,6023933049.697876
2021-10-08T13:30:00+00:00,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,17685700,5214628752.944946
2021-10-11T13:30:00+00:00,292.9200134277344,297.9700012207031,292.75,294.2300109863281,19298600,5678227290.020752
2021-10-12T13:30:00+00:00,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,17974100,5264254495.76416
2021-10-13T13:30:00+00:00,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,23416300,6938483795.831299
2021-10-14T13:30:00+00:00,299.2099914550781,303.2699890136719,297.8299865722656,302.75,27262900,8253842975.0
2021-10-15T13:30:00+00:00,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,25384800,7722309791.088867
2021-10-18T13:30:00+00:00,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,22729300,6984486791.220093
2021-10-19T13:30:00+00:00,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,17682100,5450153877.261353
2021-10-20T13:30:00+00:00,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,16537100,5083669971.560669
2021-10-21T13:30:00+00:00,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,16918100,5257468921.21582
2021-10-22T13:30:00+00:00,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,17449300,5394625651.901245
2021-10-25T13:30:00+00:00,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,17554500,5409068170.715332
2021-10-26T13:30:00+00:00,311.0,312.3999938964844,308.6000061035156,310.1099853515625,28107300,8716354391.271973
2021-10-27T13:30:00+00:00,316.0,326.1000061035156,316.0,323.1700134277344,52588700,16995090885.147095
2021-10-28T13:30:00+00:00,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,26297900,8529724025.509644
2021-10-29T13:30:00+00:00,324.1300048828125,332.0,323.8999938964844,331.6199951171875,34766000,11529100750.24414
2021-11-01T13:30:00+00:00,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,27073200,8917099751.80664
2021-11-02T13:30:00+00:00,330.30999755859375,333.45001220703125,330.0,333.1300048828125,26487100,8823647752.331543
2021-11-03T13:30:00+00:00,333.8999938964844,334.8999938964844,330.6499938964844,334.0,21500100,7181033400.0
2021-11-04T13:30:00+00:00,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,23992200,8071935826.574707
2021-11-05T13:30:00+00:00,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,22570100,7584907750.897217
2021-11-08T14:30:00+00:00,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,20897000,7042079825.927734
2021-11-09T14:30:00+00:00,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,21307400,7158221290.100098
2021-11-10T14:30:00+00:00,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,25500900,8435697408.709717
2021-11-11T14:30:00+00:00,331.25,333.7699890136719,330.510009765625,332.42999267578125,16849800,5601378890.588379
2021-11-12T14:30:00+00:00,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,23831000,8024374349.090576
2021-11-15T14:30:00+00:00,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,16723000,5620098732.48291
2021-11-16T14:30:00+00:00,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,20886800,7091277671.972656
